index,participant,director,resp,meaning,thisN,round,pair,Begin Time - msec,End Time - msec,Duration - msec,Participant1,Participant2,StrategyP1,StrategyP2,MarkerP1,MarkerP2,SAlignmentP1,SAlignmentP2,FormP1,FormP2,EnactingP1,EnactingP2,MoldingP1,MoldingP2,DrawingP1,DrawingP2,RepresentingP1,RepresentingP2,Forms_AlignmnentP1,AMarkerP1,AMarkerP2,Forms_AlignmnentP2,strategies,alignment,strategies_no,moulding,enacting,drawing,representing,alignment_degree,condition
25,P143_P144_Z_Sit,P144,left,patelnia,15,round1,P143P144,349161,351548,2387,,PATELNIA_1_,,PATELNIA_1_D_E_E_E,,,,PATELNIA_1_D_E_E_E_4/4,,PATELNIA_1_D_E_E_E,,PATELNIA_1_E,,,,,,,,,,,PATELNIA_1_D_E_E_E,PATELNIA_1_D_E_E_E_4/4,4,0,1,1,0,1,sit
25,P143_P144_Z_Sit,P144,left,patelnia,15,round1,P143P144,351548,353387,1839,,PATELNIA_1_,,PATELNIA_1_D_E_E_E,,,,PATELNIA_1_D_E_E_E_4/4,,PATELNIA_1_D_E_E_E,,PATELNIA_1_E,,,,,,,,,,,PATELNIA_1_D_E_E_E,PATELNIA_1_D_E_E_E_4/4,4,0,1,1,0,1,sit
31,P143_P144_Z_Sit,P144,left,schody,21,round1,P143P144,453646,480313,26667,,SCHODY_1_,,SCHODY_1_D_R_D_R,,,,SCHODY_1_D_R_D_R_2/4,,SCHODY_1_D_R_D_R,,,,,,,,,,,,,SCHODY_1_D_R_D_R,SCHODY_1_D_R_D_R_2/4,4,0,0,1,1,0.5,sit
31,P143_P144_Z_Sit,P144,left,schody,21,round1,P143P144,460903,465742,4839,,SCHODY_1_,,SCHODY_1_D_R_D_R,,,,SCHODY_1_D_R_D_R_2/4,,SCHODY_1_D_R_D_R,,,,,,SCHODY_1_D,,,,,,SCHODY_1_D,SCHODY_1_D_R_D_R,SCHODY_1_D_R_D_R_2/4,4,0,0,1,1,0.5,sit
31,P143_P144_Z_Sit,P144,left,schody,21,round1,P143P144,465742,468258,2516,,SCHODY_1_,,SCHODY_1_D_R_D_R,,,,SCHODY_1_D_R_D_R_2/4,,SCHODY_1_D_R_D_R,,,,,,,,SCHODY_1_R,,,,,SCHODY_1_D_R_D_R,SCHODY_1_D_R_D_R_2/4,4,0,0,1,1,0.5,sit
31,P143_P144_Z_Sit,P144,left,schody,21,round1,P143P144,468161,468839,678,,SCHODY_1_,,SCHODY_1_D_R_D_R,,SCHODY_1_MIO,,SCHODY_1_D_R_D_R_2/4,,SCHODY_1_D_R_D_R,,,,,,,,,,,,,SCHODY_1_D_R_D_R,SCHODY_1_D_R_D_R_2/4,4,0,0,1,1,0.5,sit
31,P143_P144_Z_Sit,P144,left,schody,21,round1,P143P144,469774,473097,3323,,SCHODY_1_,,SCHODY_1_D_R_D_R,,,,SCHODY_1_D_R_D_R_2/4,,SCHODY_1_D_R_D_R,,,,,,SCHODY_1_D,,,,,,SCHODY_1_D,SCHODY_1_D_R_D_R,SCHODY_1_D_R_D_R_2/4,4,0,0,1,1,0.5,sit
31,P143_P144_Z_Sit,P144,left,schody,21,round1,P143P144,473097,476000,2903,,SCHODY_1_,,SCHODY_1_D_R_D_R,,,,SCHODY_1_D_R_D_R_2/4,,SCHODY_1_D_R_D_R,,,,,,,,SCHODY_1_R,,,,,SCHODY_1_D_R_D_R,SCHODY_1_D_R_D_R_2/4,4,0,0,1,1,0.5,sit
38,P143_P144_Z_Sit,P143,right,butelka,28,round1,P143P144,632661,639804,7143,BUTELKA_1_,,BUTELKA_1_E_D,,,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,,,,,,,,,,,,,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
38,P143_P144_Z_Sit,P143,right,butelka,28,round1,P143P144,633484,636452,2968,BUTELKA_1_,,BUTELKA_1_E_D,,,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,BUTELKA_1_E,,,,,,,,BUTELKA_1_E,,,,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
38,P143_P144_Z_Sit,P143,right,butelka,28,round1,P143P144,636516,637484,968,BUTELKA_1_,,BUTELKA_1_E_D,,,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,,,,,BUTELKA_1_D,,,,BUTELKA_1_D,,,,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
38,P143_P144_Z_Sit,P143,right,butelka,28,round1,P143P144,637387,638355,968,BUTELKA_1_,,BUTELKA_1_E_D,,BUTELKA_1_MIO,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,,,,,,,,,,BUTELKA_1_MIO,,,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
39,P143_P144_Z_Sit,P144,right,drabina,29,round1,P143P144,645722,657055,11333,,DRABINA_1_,,DRABINA_1_D_R,,,,DRABINA_1_D_R_1/2,,DRABINA_1_D_R,,,,,,,,,,,,,DRABINA_1_D_R,DRABINA_1_D_R_1/2,2,0,0,1,1,0.5,sit
39,P143_P144_Z_Sit,P144,right,drabina,29,round1,P143P144,646129,647194,1065,,DRABINA_1_,,DRABINA_1_D_R,,DRABINA_1_MS,,DRABINA_1_D_R_1/2,,DRABINA_1_D_R,,,,,,,,,,,,,DRABINA_1_D_R,DRABINA_1_D_R_1/2,2,0,0,1,1,0.5,sit
39,P143_P144_Z_Sit,P144,right,drabina,29,round1,P143P144,647161,652774,5613,,DRABINA_1_,,DRABINA_1_D_R,,,,DRABINA_1_D_R_1/2,,DRABINA_1_D_R,,,,,,DRABINA_1_D,,,,,,DRABINA_1_D,DRABINA_1_D_R,DRABINA_1_D_R_1/2,2,0,0,1,1,0.5,sit
39,P143_P144_Z_Sit,P144,right,drabina,29,round1,P143P144,652839,654677,1838,,DRABINA_1_,,DRABINA_1_D_R,,,,DRABINA_1_D_R_1/2,,DRABINA_1_D_R,,,,,,,,DRABINA_1_R,,,,,DRABINA_1_D_R,DRABINA_1_D_R_1/2,2,0,0,1,1,0.5,sit
39,P143_P144_Z_Sit,P144,right,drabina,29,round1,P143P144,654387,655323,936,,DRABINA_1_,,DRABINA_1_D_R,,DRABINA_1_MIO,,DRABINA_1_D_R_1/2,,DRABINA_1_D_R,,,,,,,,,,,DRABINA_1_MIO,,DRABINA_1_D_R,DRABINA_1_D_R_1/2,2,0,0,1,1,0.5,sit
40,P143_P144_Z_Sit,P143,right,skakanka,30,round1,P143P144,662639,670068,7429,SKAKANKA_1_,,SKAKANKA_1_E,,,,SKAKANKA_1_E_1/1,,SKAKANKA_1_E,,,,,,,,,,,,,,SKAKANKA_1_E,SKAKANKA_1_E_1/1,1,0,1,0,0,1,sit
40,P143_P144_Z_Sit,P143,right,skakanka,30,round1,P143P144,664387,669097,4710,SKAKANKA_1_,,SKAKANKA_1_E,,,,SKAKANKA_1_E_1/1,,SKAKANKA_1_E,,SKAKANKA_1_E,,,,,,,,SKAKANKA_1_E,,,,SKAKANKA_1_E,SKAKANKA_1_E_1/1,1,0,1,0,0,1,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,741519,762805,21286,ROWER_1_,,ROWER_1_R_R_D_E,,,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,,,,,,,,,,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,741968,743161,1193,ROWER_1_,,ROWER_1_R_R_D_E,,,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,,,,,,,ROWER_1_R,,,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,746097,750161,4064,ROWER_1_,,ROWER_1_R_R_D_E,,,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,,,,,,,ROWER_1_R,,,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,750097,754742,4645,ROWER_1_,,ROWER_1_R_R_D_E,,,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,,,,,ROWER_1_D,,,,ROWER_1_D,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,754097,755065,968,ROWER_1_,,ROWER_1_R_R_D_E,,ROWER_1_MIO,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,,,,,,,,,,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,754839,761032,6193,ROWER_1_,,ROWER_1_R_R_D_E,,,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,ROWER_1_E,,,,,,,,ROWER_1_E,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
44,P143_P144_Z_Sit,P143,left,rower,2,round1,P143P144,760548,761742,1194,ROWER_1_,,ROWER_1_R_R_D_E,,ROWER_1_MIO,,ROWER_1_R_R_D_E_2/4,,ROWER_1_R_R_D_E,,,,,,,,,,,,,,ROWER_1_R_R_D_E,ROWER_1_R_R_D_E_2/4,4,0,1,1,1,0.5,sit
45,P143_P144_Z_Sit,P144,right,butelka,3,round1,P143P144,768411,775506,7095,,BUTELKA_1_,,BUTELKA_1_E_D,,,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,,,,,,,,,,,,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
45,P143_P144_Z_Sit,P144,right,butelka,3,round1,P143P144,769032,771290,2258,,BUTELKA_1_,,BUTELKA_1_E_D,,,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,BUTELKA_1_E,,,,,,,,,,BUTELKA_1_E,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
45,P143_P144_Z_Sit,P144,right,butelka,3,round1,P143P144,771258,771839,581,,BUTELKA_1_,,BUTELKA_1_E_D,,BUTELKA_1_MIO,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,,,,,,,,,,BUTELKA_1_MIO,,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
45,P143_P144_Z_Sit,P144,right,butelka,3,round1,P143P144,771774,774419,2645,,BUTELKA_1_,,BUTELKA_1_E_D,,,,BUTELKA_1_E_D_2/2,,BUTELKA_1_E_D,,,,,,BUTELKA_1_D,,,,,,BUTELKA_1_D,BUTELKA_1_E_D,BUTELKA_1_E_D_2/2,2,0,1,1,0,1,sit
48,P143_P144_Z_Sit,P143,right,patelnia,6,round1,P143P144,811213,817452,6239,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_2/2,,PATELNIA_1_D_E,,,,,,,,,,,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_2/2,2,0,1,1,0,1,sit
48,P143_P144_Z_Sit,P143,right,patelnia,6,round1,P143P144,811484,814161,2677,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_2/2,,PATELNIA_1_D_E,,,,,,PATELNIA_1_D,,,,,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_2/2,2,0,1,1,0,1,sit
48,P143_P144_Z_Sit,P143,right,patelnia,6,round1,P143P144,811484,814129,2645,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_2/2,,PATELNIA_1_D_E,,,,,,PATELNIA_1_D,,,,PATELNIA_1_D,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_2/2,2,0,1,1,0,1,sit
48,P143_P144_Z_Sit,P143,right,patelnia,6,round1,P143P144,814129,816258,2129,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_2/2,,PATELNIA_1_D_E,,PATELNIA_1_E,,,,,,,,,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_2/2,2,0,1,1,0,1,sit
49,P143_P144_Z_Sit,P144,right,skakanka,7,round1,P143P144,824490,835966,11476,,SKAKANKA_1_,,SKAKANKA_1_D_E_D_E,,,,SKAKANKA_1_D_E_D_E_2/4,,SKAKANKA_1_D_E_D_E,,,,,,,,,,,,,SKAKANKA_1_D_E_D_E,SKAKANKA_1_D_E_D_E_2/4,4,0,1,1,0,0.5,sit
49,P143_P144_Z_Sit,P144,right,skakanka,7,round1,P143P144,824613,826903,2290,,SKAKANKA_1_,,SKAKANKA_1_D_E_D_E,,,,SKAKANKA_1_D_E_D_E_2/4,,SKAKANKA_1_D_E_D_E,,,,,,SKAKANKA_1_D,,,,,,,SKAKANKA_1_D_E_D_E,SKAKANKA_1_D_E_D_E_2/4,4,0,1,1,0,0.5,sit
49,P143_P144_Z_Sit,P144,right,skakanka,7,round1,P143P144,826839,830903,4064,,SKAKANKA_1_,,SKAKANKA_1_D_E_D_E,,,,SKAKANKA_1_D_E_D_E_2/4,,SKAKANKA_1_D_E_D_E,,SKAKANKA_1_E,,,,,,,,,,SKAKANKA_1_E,SKAKANKA_1_D_E_D_E,SKAKANKA_1_D_E_D_E_2/4,4,0,1,1,0,0.5,sit
49,P143_P144_Z_Sit,P144,right,skakanka,7,round1,P143P144,830936,832290,1354,,SKAKANKA_1_,,SKAKANKA_1_D_E_D_E,,,,SKAKANKA_1_D_E_D_E_2/4,,SKAKANKA_1_D_E_D_E,,,,,,SKAKANKA_1_D,,,,,,,SKAKANKA_1_D_E_D_E,SKAKANKA_1_D_E_D_E_2/4,4,0,1,1,0,0.5,sit
49,P143_P144_Z_Sit,P144,right,skakanka,7,round1,P143P144,832226,834613,2387,,SKAKANKA_1_,,SKAKANKA_1_D_E_D_E,,,,SKAKANKA_1_D_E_D_E_2/4,,SKAKANKA_1_D_E_D_E,,SKAKANKA_1_E,,,,,,,,,,SKAKANKA_1_E,SKAKANKA_1_D_E_D_E,SKAKANKA_1_D_E_D_E_2/4,4,0,1,1,0,0.5,sit
54,P143_P144_Z_Sit,P143,left,drabina,12,round1,P143P144,908863,915340,6477,DRABINA_1_,,DRABINA_1_D,,,,DRABINA_1_D_1/1,,DRABINA_1_D,,,,,,,,,,,,,,DRABINA_1_D,DRABINA_1_D_1/1,1,0,0,1,0,1,sit
54,P143_P144_Z_Sit,P143,left,drabina,12,round1,P143P144,909323,913161,3838,DRABINA_1_,,DRABINA_1_D,,,,DRABINA_1_D_1/1,,DRABINA_1_D,,,,,,DRABINA_1_D,,,,DRABINA_1_D,,,,DRABINA_1_D,DRABINA_1_D_1/1,1,0,0,1,0,1,sit
54,P143_P144_Z_Sit,P143,left,drabina,12,round1,P143P144,913065,914194,1129,DRABINA_1_,,DRABINA_1_D,,DRABINA_1_MIO,,DRABINA_1_D_1/1,,DRABINA_1_D,,,,,,,,,,,DRABINA_1_MIO,,,DRABINA_1_D,DRABINA_1_D_1/1,1,0,0,1,0,1,sit
56,P143_P144_Z_Sit,P143,right,schody,14,round1,P143P144,936578,942720,6142,SCHODY_1_,,SCHODY_1_D,,,,SCHODY_1_D_1/1,,SCHODY_1_D,,,,,,,,,,,,,,SCHODY_1_D,SCHODY_1_D_1/1,1,0,0,1,0,1,sit
56,P143_P144_Z_Sit,P143,right,schody,14,round1,P143P144,936710,941258,4548,SCHODY_1_,,SCHODY_1_D,,,,SCHODY_1_D_1/1,,SCHODY_1_D,,,,,,SCHODY_1_D,,,,SCHODY_1_D,,,,SCHODY_1_D,SCHODY_1_D_1/1,1,0,0,1,0,1,sit
63,P143_P144_Z_Sit,P144,right,laska,21,round1,P143P144,1062998,1071712,8714,,LASKA_1_,,LASKA_1_E,,,,LASKA_1_E_1/1,,LASKA_1_E,,,,,,,,,,,,,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,sit
63,P143_P144_Z_Sit,P144,right,laska,21,round1,P143P144,1063613,1067097,3484,,LASKA_1_,,LASKA_1_E,,,,LASKA_1_E_1/1,,LASKA_1_E,,LASKA_1_E,,,,,,,,,,LASKA_1_E,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,sit
63,P143_P144_Z_Sit,P144,right,laska,21,round1,P143P144,1067097,1067936,839,,LASKA_1_,,LASKA_1_E,,LASKA_1_MIO,,LASKA_1_E_1/1,,LASKA_1_E,,,,,,,,,,,,,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,sit
65,P143_P144_Z_Sit,P144,right,luneta,23,round1,P143P144,1086833,1096785,9952,,LUNETA_1_,,LUNETA_1_E_M,,,,LUNETA_1_E_M_1/2,,LUNETA_1_E,,,,,,,,,,,,,LUNETA_1_E_M,LUNETA_1_E_M_1/2,2,1,1,0,0,0.5,sit
65,P143_P144_Z_Sit,P144,right,luneta,23,round1,P143P144,1088129,1092290,4161,,LUNETA_1_,,LUNETA_1_E_M,,,,LUNETA_1_E_M_1/2,,LUNETA_1_E,,LUNETA_1_E,,,,,,,,,,,LUNETA_1_E_M,LUNETA_1_E_M_1/2,2,1,1,0,0,0.5,sit
65,P143_P144_Z_Sit,P144,right,luneta,23,round1,P143P144,1092226,1093226,1000,,LUNETA_1_,,LUNETA_1_E_M,,,,LUNETA_1_E_M_1/2,,LUNETA_1_E,,,,LUNETA_1_M,,,,,,,,LUNETA_1_M,LUNETA_1_E_M,LUNETA_1_E_M_1/2,2,1,1,0,0,0.5,sit
65,P143_P144_Z_Sit,P144,right,luneta,23,round1,P143P144,1093194,1094839,1645,,LUNETA_1_,,LUNETA_1_E_M,,LUNETA_1_MIO,,LUNETA_1_E_M_1/2,,LUNETA_1_E,,,,,,,,,,,,,LUNETA_1_E_M,LUNETA_1_E_M_1/2,2,1,1,0,0,0.5,sit
71,P143_P144_Z_Sit,P144,right,drewno,29,round1,P143P144,1195834,1203310,7476,,DREWNO_1_,,DREWNO_1_D,,,,DREWNO_1_D_1/1,,DREWNO_1_D,,,,,,,,,,,,,DREWNO_1_D,DREWNO_1_D_1/1,1,0,0,1,0,1,sit
71,P143_P144_Z_Sit,P144,right,drewno,29,round1,P143P144,1196645,1202065,5420,,DREWNO_1_,,DREWNO_1_D,,,,DREWNO_1_D_1/1,,DREWNO_1_D,,,,,,DREWNO_1_D,,,,,,DREWNO_1_D,DREWNO_1_D,DREWNO_1_D_1/1,1,0,0,1,0,1,sit
79,P143_P144_Z_Sit,P144,right,luneta,3,round2,P143P144,95981,104838,8857,,LUNETA_2_,,LUNETA_2_E_M_E,,,,LUNETA_2_E_M_E_3/3,,LUNETA_2_E_M_E,,,,,,,,,,,,,LUNETA_2_E_M_E,LUNETA_2_E_M_E_3/3,3,1,1,0,0,1,sit
79,P143_P144_Z_Sit,P144,right,luneta,3,round2,P143P144,96238,99714,3476,,LUNETA_2_,,LUNETA_2_E_M_E,,,,LUNETA_2_E_M_E_3/3,,LUNETA_2_E_M_E,,LUNETA_2_E,,,,,,,,,,,LUNETA_2_E_M_E,LUNETA_2_E_M_E_3/3,3,1,1,0,0,1,sit
79,P143_P144_Z_Sit,P144,right,luneta,3,round2,P143P144,96238,99429,3191,,LUNETA_2_,,LUNETA_2_E_M_E,,,,LUNETA_2_E_M_E_3/3,,LUNETA_2_E_M_E,,LUNETA_2_E,,,,,,,,,,LUNETA_2_E,LUNETA_2_E_M_E,LUNETA_2_E_M_E_3/3,3,1,1,0,0,1,sit
79,P143_P144_Z_Sit,P144,right,luneta,3,round2,P143P144,99429,100952,1523,,LUNETA_2_,,LUNETA_2_E_M_E,,,,LUNETA_2_E_M_E_3/3,,LUNETA_2_E_M_E,,,,LUNETA_2_M,,,,,,,,,LUNETA_2_E_M_E,LUNETA_2_E_M_E_3/3,3,1,1,0,0,1,sit
79,P143_P144_Z_Sit,P144,right,luneta,3,round2,P143P144,99429,100857,1428,,LUNETA_2_,,LUNETA_2_E_M_E,,,,LUNETA_2_E_M_E_3/3,,LUNETA_2_E_M_E,,,,LUNETA_2_M,,,,,,,,LUNETA_2_M,LUNETA_2_E_M_E,LUNETA_2_E_M_E_3/3,3,1,1,0,0,1,sit
79,P143_P144_Z_Sit,P144,right,luneta,3,round2,P143P144,100857,103048,2191,,LUNETA_2_,,LUNETA_2_E_M_E,,,,LUNETA_2_E_M_E_3/3,,LUNETA_2_E_M_E,,LUNETA_2_E,,,,,,,,,,LUNETA_2_E,LUNETA_2_E_M_E,LUNETA_2_E_M_E_3/3,3,1,1,0,0,1,sit
88,P143_P144_Z_Sit,P143,right,laska,12,round2,P143P144,217043,222758,5715,LASKA_2_,,LASKA_2_E_D,,,,LASKA_2_E_D_2/2,,LASKA_2_E_D,,,,,,,,,,,,,,LASKA_2_E_D,LASKA_2_E_D_2/2,2,0,1,1,0,1,sit
88,P143_P144_Z_Sit,P143,right,laska,12,round2,P143P144,217476,220190,2714,LASKA_2_,,LASKA_2_E_D,,,,LASKA_2_E_D_2/2,,LASKA_2_E_D,,LASKA_2_E,,,,,,,,LASKA_2_E,,,,LASKA_2_E_D,LASKA_2_E_D_2/2,2,0,1,1,0,1,sit
88,P143_P144_Z_Sit,P143,right,laska,12,round2,P143P144,219952,220762,810,LASKA_2_,,LASKA_2_E_D,,LASKA_2_MIO,,LASKA_2_E_D_2/2,,LASKA_2_E_D,,,,,,,,,,,,,,LASKA_2_E_D,LASKA_2_E_D_2/2,2,0,1,1,0,1,sit
88,P143_P144_Z_Sit,P143,right,laska,12,round2,P143P144,220714,221190,476,LASKA_2_,,LASKA_2_E_D,,,,LASKA_2_E_D_2/2,,LASKA_2_E_D,,,,,,LASKA_2_D,,,,LASKA_2_D,,,,LASKA_2_E_D,LASKA_2_E_D_2/2,2,0,1,1,0,1,sit
89,P143_P144_Z_Sit,P144,left,drewno,13,round2,P143P144,229009,239580,10571,,DREWNO_2_,,DREWNO_2_D,,,,DREWNO_2_D_1/1,,DREWNO_2_D,,,,,,,,,,,,,DREWNO_2_D,DREWNO_2_D_1/1,1,0,0,1,0,1,sit
89,P143_P144_Z_Sit,P144,left,drewno,13,round2,P143P144,229333,237571,8238,,DREWNO_2_,,DREWNO_2_D,,,,DREWNO_2_D_1/1,,DREWNO_2_D,,,,,,DREWNO_2_D,,,,,,DREWNO_2_D,DREWNO_2_D,DREWNO_2_D_1/1,1,0,0,1,0,1,sit
93,P143_P144_Z_Sit,P144,right,butelka,17,round2,P143P144,292013,299823,7810,,BUTELKA_2_,,BUTELKA_2_E_D,,,,BUTELKA_2_E_D_2/2,,BUTELKA_2_E_D,,,,,,,,,,,,,BUTELKA_2_E_D,BUTELKA_2_E_D_2/2,2,0,1,1,0,1,sit
93,P143_P144_Z_Sit,P144,right,butelka,17,round2,P143P144,292381,296000,3619,,BUTELKA_2_,,BUTELKA_2_E_D,,,,BUTELKA_2_E_D_2/2,,BUTELKA_2_E_D,,BUTELKA_2_E,,,,,,,,,,BUTELKA_2_E,BUTELKA_2_E_D,BUTELKA_2_E_D_2/2,2,0,1,1,0,1,sit
93,P143_P144_Z_Sit,P144,right,butelka,17,round2,P143P144,295524,296952,1428,,BUTELKA_2_,,BUTELKA_2_E_D,,BUTELKA_2_MIO,,BUTELKA_2_E_D_2/2,,BUTELKA_2_E_D,,,,,,,,,,,BUTELKA_2_MIO,,BUTELKA_2_E_D,BUTELKA_2_E_D_2/2,2,0,1,1,0,1,sit
93,P143_P144_Z_Sit,P144,right,butelka,17,round2,P143P144,297000,298429,1429,,BUTELKA_2_,,BUTELKA_2_E_D,,,,BUTELKA_2_E_D_2/2,,BUTELKA_2_E_D,,,,,,BUTELKA_2_D,,,,,,BUTELKA_2_D,BUTELKA_2_E_D,BUTELKA_2_E_D_2/2,2,0,1,1,0,1,sit
94,P143_P144_Z_Sit,P143,right,skakanka,18,round2,P143P144,304502,308550,4048,SKAKANKA_2_,,SKAKANKA_2_E,,,,SKAKANKA_2_E_1/1,,SKAKANKA_2_E,,,,,,,,,,,,,,SKAKANKA_2_E,SKAKANKA_2_E_1/1,1,0,1,0,0,1,sit
94,P143_P144_Z_Sit,P143,right,skakanka,18,round2,P143P144,305095,307524,2429,SKAKANKA_2_,,SKAKANKA_2_E,,,,SKAKANKA_2_E_1/1,,SKAKANKA_2_E,,SKAKANKA_2_E,,,,,,,,SKAKANKA_2_E,,,,SKAKANKA_2_E,SKAKANKA_2_E_1/1,1,0,1,0,0,1,sit
97,P143_P144_Z_Sit,P144,right,drabina,21,round2,P143P144,340898,348850,7952,,DRABINA_2_,,DRABINA_2_D,,,,DRABINA_2_D_1/1,,DRABINA_2_D,,,,,,,,,,,,,DRABINA_2_D,DRABINA_2_D_1/1,1,0,0,1,0,1,sit
97,P143_P144_Z_Sit,P144,right,drabina,21,round2,P143P144,341429,346000,4571,,DRABINA_2_,,DRABINA_2_D,,,,DRABINA_2_D_1/1,,DRABINA_2_D,,,,,,DRABINA_2_D,,,,,,DRABINA_2_D,DRABINA_2_D,DRABINA_2_D_1/1,1,0,0,1,0,1,sit
97,P143_P144_Z_Sit,P144,right,drabina,21,round2,P143P144,346000,347095,1095,,DRABINA_2_,,DRABINA_2_D,,DRABINA_2_MIO,,DRABINA_2_D_1/1,,DRABINA_2_D,,,,,,,,,,,DRABINA_2_MIO,,DRABINA_2_D,DRABINA_2_D_1/1,1,0,0,1,0,1,sit
99,P143_P144_Z_Sit,P144,left,patelnia,23,round2,P143P144,364663,379282,14619,,PATELNIA_2_,,PATELNIA_2_D_E_E_E,,,,PATELNIA_2_D_E_E_E_4/4,,PATELNIA_2_D_E_E_E,,,,,,,,,,,,,PATELNIA_2_D_E_E_E,PATELNIA_2_D_E_E_E_4/4,4,0,1,1,0,1,sit
99,P143_P144_Z_Sit,P144,left,patelnia,23,round2,P143P144,365191,368191,3000,,PATELNIA_2_,,PATELNIA_2_D_E_E_E,,,,PATELNIA_2_D_E_E_E_4/4,,PATELNIA_2_D_E_E_E,,,,,,PATELNIA_2_D,,,,,,PATELNIA_2_D,PATELNIA_2_D_E_E_E,PATELNIA_2_D_E_E_E_4/4,4,0,1,1,0,1,sit
99,P143_P144_Z_Sit,P144,left,patelnia,23,round2,P143P144,368191,370905,2714,,PATELNIA_2_,,PATELNIA_2_D_E_E_E,,,,PATELNIA_2_D_E_E_E_4/4,,PATELNIA_2_D_E_E_E,,PATELNIA_2_E,,,,,,,,,,PATELNIA_2_E,PATELNIA_2_D_E_E_E,PATELNIA_2_D_E_E_E_4/4,4,0,1,1,0,1,sit
99,P143_P144_Z_Sit,P144,left,patelnia,23,round2,P143P144,370905,373476,2571,,PATELNIA_2_,,PATELNIA_2_D_E_E_E,,,,PATELNIA_2_D_E_E_E_4/4,,PATELNIA_2_D_E_E_E,,PATELNIA_2_E,,,,,,,,,,,PATELNIA_2_D_E_E_E,PATELNIA_2_D_E_E_E_4/4,4,0,1,1,0,1,sit
99,P143_P144_Z_Sit,P144,left,patelnia,23,round2,P143P144,373619,376333,2714,,PATELNIA_2_,,PATELNIA_2_D_E_E_E,,,,PATELNIA_2_D_E_E_E_4/4,,PATELNIA_2_D_E_E_E,,PATELNIA_2_E,,,,,,,,,,PATELNIA_2_E,PATELNIA_2_D_E_E_E,PATELNIA_2_D_E_E_E_4/4,4,0,1,1,0,1,sit
104,P143_P144_Z_Sit,P143,left,rower,28,round2,P143P144,498449,506115,7666,ROWER_2_,,ROWER_2_E,,,,ROWER_2_E_1/1,,ROWER_2_E,,,,,,,,,,,,,,ROWER_2_E,ROWER_2_E_1/1,1,0,1,0,0,1,sit
